,Location,Departure_airport,Destination,Arrival_airport,Age,Income,Car travel time,Car travel cost,Air travel time,Air travel cost,Mode,Aircraft
1186,Las Vegas city,LAS,New York city,EWR,15-24,58377.0,44.86305555555556,448.6305555555556,8.143232006453925,254.70210230040237,Air,Widebody
1187,Los Angeles city,LAX,Jacksonville city,MCO,45-64,65290.0,42.61497222222222,426.1497222222222,10.616628730292451,263.7858894262596,Air,Narrowbody
1188,San Jose city,SFO,New York city,EWR,45-64,117324.0,51.82394444444445,518.2394444444445,9.650724419501692,295.8709623265728,Air,Widebody
1189,New York city,EWR,San Francisco city,SFO,25-44,67046.0,51.29608333333333,512.9608333333333,9.21911330839058,335.9936071130333,Air,Narrowbody
1190,Los Angeles city,LAX,Houston city,AUS,25-44,65290.0,20.13047222222222,201.3047222222222,11.070224587683246,135.36582773775723,Air,Widebody
1191,Los Angeles city,LAX,Oklahoma City city,DFW,25-44,65290.0,23.377277777777778,233.77277777777778,8.884951386945884,154.2749551776422,Air,Narrowbody
1192,Los Angeles city,LAX,Charlotte city,CLT,45-64,65290.0,43.39227777777778,433.9227777777778,8.005054333128067,262.71710002447156,Air,Narrowbody
1193,Los Angeles city,LAX,Los Angeles city,LAX,65+,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
1194,Portland city,PDX,New York city,EWR,25-44,73159.0,50.992666666666665,509.9266666666666,9.090595960886425,339.52289733144636,Air,Narrowbody
1195,Memphis city,MEM,New York city,EWR,45-64,41864.0,20.36888888888889,203.6888888888889,4.871286576548764,112.57390123167015,Air,Widebody
1196,El Paso city,PHX,Los Angeles city,LAX,15-24,48866.0,14.524472222222222,145.2447222222222,10.929947797085074,48.008789667949216,Air,Widebody
1197,Portland city,PDX,Phoenix city,PHX,45-64,73159.0,24.75558333333333,247.5558333333333,4.93376764312004,138.33323125842657,Air,Narrowbody
1198,Philadelphia city,PHL,New York city,EWR,25-44,49127.0,1.982361111111111,19.82361111111111,3.0529714233965883,45.87566570739386,Car,Battery-electric commuter
1199,New York city,EWR,San Jose city,SFO,15-24,67046.0,51.82394444444445,518.2394444444445,9.650724419501692,335.9936071130333,Air,Narrowbody
1200,Los Angeles city,LAX,Chicago city,ORD,25-44,65290.0,35.83991666666667,358.3991666666667,7.441917756384887,226.79582920183086,Air,Narrowbody
1201,Mesa city,PHX,Jacksonville city,MCO,15-24,61640.0,35.67125,356.7125,9.61344261244852,194.67802384164938,Air,Widebody
1202,Los Angeles city,LAX,Philadelphia city,PHL,25-44,65290.0,48.90125,489.0125,8.708112904443356,305.20203182534925,Air,Narrowbody
1203,Los Angeles city,LAX,Houston city,AUS,65+,65290.0,20.13047222222222,201.3047222222222,11.070224587683246,135.36582773775723,Air,Widebody
1204,New York city,EWR,New York city,EWR,65+,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
1205,Los Angeles city,LAX,Los Angeles city,LAX,65+,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
1206,New York city,EWR,Houston city,AUS,45-64,67046.0,34.07541666666667,340.7541666666667,11.6648140526482,190.69893446659043,Air,Narrowbody
1207,Charlotte city,CLT,Los Angeles city,LAX,45-64,65359.0,43.39227777777778,433.9227777777778,8.005054333128067,262.71710002447156,Air,Narrowbody
1208,New York city,EWR,Chicago city,ORD,25-44,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
1209,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
1210,Charlotte city,CLT,Denver city,DEN,15-24,65359.0,28.556472222222222,285.5647222222222,6.37460525806844,154.46832429076278,Air,Widebody
1211,Oklahoma City city,DFW,Houston city,AUS,15-24,56456.0,7.739833333333333,77.39833333333334,11.90269244704616,57.530440233985225,Car,Battery-electric regional
1212,San Diego city,LAX,Chicago city,ORD,45-64,83454.0,35.717888888888886,357.1788888888889,7.21363997860711,226.79582920183086,Air,Narrowbody
1213,Charlotte city,CLT,New York city,EWR,65+,65359.0,12.572333333333331,125.72333333333331,4.121661199205979,67.37688321061025,Air,Widebody
1214,Tucson city,PHX,New York city,EWR,45-64,45227.0,44.15102777777778,441.5102777777778,9.621749076938746,240.01277332385538,Air,Widebody
1215,San Francisco city,SFO,New York city,EWR,25-44,119136.0,51.29608333333333,512.9608333333333,9.21911330839058,295.8709623265728,Air,Widebody
1216,Los Angeles city,LAX,Phoenix city,PHX,65+,65290.0,7.05225,70.5225,4.048233822937657,87.76557375898219,Air,Hydrogen-electric regional
1217,San Diego city,LAX,Chicago city,ORD,25-44,83454.0,35.717888888888886,357.1788888888889,7.21363997860711,226.79582920183086,Air,Narrowbody
1218,Denver city,DEN,Jacksonville city,MCO,65+,72661.0,31.352277777777772,313.5227777777777,9.329812566550778,193.0816144173045,Air,Narrowbody
1219,Tucson city,PHX,New York city,EWR,25-44,45227.0,44.15102777777778,441.5102777777778,9.621749076938746,240.01277332385538,Air,Widebody
1220,New York city,EWR,Phoenix city,PHX,45-64,67046.0,44.236666666666665,442.3666666666667,7.765832410272079,240.01277332385538,Air,Widebody
1221,Chicago city,ORD,New York city,EWR,25-44,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
1222,San Diego city,LAX,Los Angeles city,LAX,15-24,83454.0,0.6194999999999999,6.194999999999999,2.7838333333333334,1000.0,Car,Narrowbody
1223,New York city,EWR,Philadelphia city,PHL,25-44,67046.0,1.982361111111111,19.82361111111111,2.8809416686420595,20.23719059439736,Car,Narrowbody
1224,Las Vegas city,LAS,Los Angeles city,LAX,25-44,58377.0,5.374722222222222,53.74722222222222,3.6203743713761547,60.49401696604507,Air,Hydrogen-electric regional
1225,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
1226,Chicago city,ORD,Los Angeles city,LAX,45-64,62097.0,35.83991666666667,358.3991666666667,7.441917756384887,200.11302973443154,Air,Widebody
1227,Milwaukee city,ORD,San Diego city,LAX,25-44,43125.0,36.51405555555556,365.1405555555556,8.502001089718222,200.11302973443154,Air,Widebody
1228,Chicago city,ORD,Milwaukee city,ORD,45-64,62097.0,2.2166944444444447,22.166944444444447,4.531638888888889,1000.0,Car,Narrowbody
1229,New York city,EWR,Portland city,PDX,45-64,67046.0,50.992666666666665,509.9266666666666,9.090595960886425,298.9658745243989,Air,Widebody
1230,Washington city,BWI,New York city,EWR,65+,90842.0,4.579916666666667,45.799166666666665,3.9330987124885666,85.29623547931789,Car,Battery-electric commuter
1231,Phoenix city,PHX,Houston city,AUS,15-24,60914.0,13.171944444444444,131.71944444444443,9.906300208295445,110.02796604916348,Air,Narrowbody
1232,New York city,EWR,Chicago city,ORD,45-64,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
1233,New York city,EWR,Portland city,PDX,15-24,67046.0,50.992666666666665,509.9266666666666,9.090595960886425,298.9658745243989,Air,Widebody
1234,New York city,EWR,Chicago city,ORD,65+,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
1235,Phoenix city,PHX,Los Angeles city,LAX,25-44,60914.0,7.05225,70.5225,3.565086685973963,48.008789667949216,Air,Widebody
1236,New York city,EWR,Washington city,BWI,25-44,67046.0,4.579916666666667,45.799166666666665,3.811543501582852,56.929786664978835,Air,Battery-electric regional
1237,San Diego city,LAX,El Paso city,PHX,45-64,83454.0,14.436083333333334,144.36083333333335,11.184817156270991,87.76557375898219,Air,Hydrogen-electric regional
1238,Detroit city,DTW,Washington city,BWI,65+,32498.0,9.81475,98.14750000000001,4.356838002148392,62.52831865201965,Air,Narrowbody
1239,Houston city,AUS,New York city,EWR,15-24,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
1240,Los Angeles city,LAX,Philadelphia city,PHL,45-64,65290.0,48.90125,489.0125,8.708112904443356,305.20203182534925,Air,Narrowbody
1241,Los Angeles city,LAX,Los Angeles city,LAX,25-44,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
1242,Jacksonville city,MCO,New York city,EWR,15-24,55531.0,17.704694444444446,177.04694444444445,7.631578557475822,121.64165528729764,Air,Narrowbody
1243,Mesa city,PHX,Los Angeles city,LAX,65+,61640.0,7.439138888888889,74.3913888888889,3.7308922415295185,48.008789667949216,Air,Widebody
1244,Los Angeles city,LAX,Los Angeles city,LAX,15-24,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
1245,San Jose city,SFO,Chicago city,ORD,15-24,117324.0,37.47852777777778,374.78527777777776,8.120876134291644,216.4709102343437,Air,Widebody
1246,Las Vegas city,LAS,El Paso city,PHX,45-64,58377.0,13.428194444444443,134.28194444444443,10.406046142762847,40.3583614582599,Air,Narrowbody
1247,Mesa city,PHX,New York city,EWR,65+,61640.0,44.02144444444445,440.2144444444445,7.931637965827635,240.01277332385538,Air,Widebody
1248,Jacksonville city,MCO,New York city,EWR,25-44,55531.0,17.704694444444446,177.04694444444445,7.631578557475822,121.64165528729764,Air,Narrowbody
1249,New York city,EWR,Philadelphia city,PHL,25-44,67046.0,1.982361111111111,19.82361111111111,2.8809416686420595,20.23719059439736,Car,Narrowbody
1250,Houston city,AUS,New York city,EWR,15-24,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
1251,Phoenix city,PHX,New York city,EWR,65+,60914.0,44.236666666666665,442.3666666666667,7.76583241027208,240.01277332385538,Air,Widebody
1252,Philadelphia city,PHL,New York city,EWR,65+,49127.0,1.982361111111111,19.82361111111111,3.0529714233965883,45.87566570739386,Car,Battery-electric commuter
1253,Charlotte city,CLT,Chicago city,ORD,45-64,65359.0,14.6065,146.065,4.582529718748047,84.92216664511814,Air,Narrowbody
1254,El Paso city,PHX,New York city,EWR,45-64,48866.0,39.00111111111111,390.01111111111106,15.13069352138319,240.01277332385538,Air,Widebody
1255,Los Angeles city,LAX,Sacramento city,SMF,45-64,65290.0,7.475888888888889,74.75888888888889,3.7958439597518336,55.19609895137527,Air,Narrowbody
1256,New York city,EWR,New York city,EWR,65+,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
1257,Columbus city,CLE,New York city,EWR,45-64,54902.0,10.580749999999998,105.80749999999998,6.444812360030312,103.59470192385322,Air,Hydrogen-electric regional
1258,Oklahoma City city,DFW,Philadelphia city,PHL,15-24,56456.0,25.634777777777774,256.34777777777776,8.981824927762512,168.11286545835344,Air,Narrowbody
1259,Chicago city,ORD,Chicago city,ORD,65+,62097.0,0.0,0.0,3.243277777777778,1000.0,Car,Narrowbody
1260,Tucson city,PHX,Phoenix city,PHX,15-24,45227.0,2.059972222222222,20.59972222222222,4.248916666666666,1000.0,Car,Narrowbody
1261,Chicago city,ORD,Portland city,PDX,25-44,62097.0,36.70061111111112,367.00611111111124,7.50625907451495,217.16469659704694,Air,Widebody
1262,Jacksonville city,MCO,Phoenix city,PHX,25-44,55531.0,35.656444444444446,356.56444444444446,9.447637056892965,194.67802384164938,Air,Widebody
1263,San Diego city,LAX,Portland city,PDX,65+,83454.0,18.046805555555554,180.46805555555554,4.577670925778662,116.35454367434758,Air,Narrowbody
1264,New York city,EWR,Houston city,AUS,65+,67046.0,34.07541666666667,340.7541666666667,11.6648140526482,190.69893446659043,Air,Narrowbody
1265,Denver city,DEN,Chicago city,ORD,45-64,72661.0,17.946333333333335,179.46333333333337,5.528018269873912,110.47748423356087,Air,Widebody
1266,Detroit city,DTW,Charlotte city,CLT,25-44,32498.0,12.467416666666663,124.67416666666664,4.932575662494391,122.45238420747981,Air,Hydrogen-electric regional
1267,Las Vegas city,LAS,Milwaukee city,ORD,25-44,58377.0,31.313805555555557,313.1380555555556,7.944303693590872,200.64121486060492,Air,Narrowbody
1268,Las Vegas city,LAS,Portland city,PDX,25-44,58377.0,19.222055555555556,192.22055555555556,4.386903229937619,108.63866624601671,Air,Narrowbody
1269,Philadelphia city,PHL,New York city,EWR,65+,49127.0,1.982361111111111,19.82361111111111,3.0529714233965883,45.87566570739386,Car,Battery-electric commuter
1270,Denver city,DEN,Seattle city,PDX,25-44,72661.0,22.916305555555557,229.16305555555556,8.723489684503662,125.54699200287241,Air,Widebody
1271,San Jose city,SFO,Houston city,AUS,25-44,117324.0,26.06747222222222,260.6747222222222,12.05841642488051,187.1543746439108,Air,Narrowbody
1272,Phoenix city,PHX,San Francisco city,SFO,25-44,60914.0,13.711166666666664,137.11166666666662,4.131061828974023,88.00865880621186,Air,Narrowbody
1273,San Diego city,LAX,Tucson city,PHX,25-44,83454.0,8.989555555555556,89.89555555555556,5.675872711826546,87.76557375898219,Air,Hydrogen-electric regional
1274,Seattle city,PDX,San Jose city,SFO,65+,97185.0,16.096333333333334,160.96333333333334,8.524279379744554,139.17805689563917,Air,Hydrogen-electric regional
1275,Mesa city,PHX,Charlotte city,CLT,65+,61640.0,36.97561111111112,369.7561111111112,7.008393125026537,219.85710432509757,Air,Narrowbody
1276,Houston city,AUS,Sacramento city,SMF,25-44,53600.0,26.74497222222222,267.4497222222222,11.604906121569766,164.02444317087702,Air,Widebody
1277,Phoenix city,PHX,Chicago city,ORD,45-64,60914.0,31.39355555555556,313.9355555555556,6.361415855782914,188.05468391111947,Air,Narrowbody
1278,El Paso city,PHX,Los Angeles city,LAX,65+,48866.0,14.524472222222222,145.2447222222222,10.929947797085074,48.008789667949216,Air,Widebody
1279,New York city,EWR,Jacksonville city,MCO,25-44,67046.0,17.704694444444446,177.04694444444445,7.631578557475822,121.64165528729764,Air,Narrowbody
1280,New York city,EWR,San Diego city,LAX,45-64,67046.0,50.06330555555555,500.63305555555553,8.669292856606729,313.61143633924394,Air,Narrowbody
1281,Houston city,AUS,New York city,EWR,15-24,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
1282,New York city,EWR,Houston city,AUS,25-44,67046.0,34.07541666666667,340.7541666666667,11.6648140526482,190.69893446659043,Air,Narrowbody
1283,Seattle city,PDX,New York city,EWR,65+,97185.0,50.69094444444444,506.9094444444444,12.38229040533087,339.52289733144636,Air,Narrowbody
1284,Chicago city,ORD,New York city,EWR,65+,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
1285,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
1286,Portland city,PDX,New York city,EWR,45-64,73159.0,50.992666666666665,509.9266666666666,9.090595960886425,339.52289733144636,Air,Narrowbody
1287,New York city,EWR,San Jose city,SFO,45-64,67046.0,51.82394444444445,518.2394444444445,9.650724419501692,335.9936071130333,Air,Narrowbody
1288,Seattle city,PDX,Philadelphia city,PHL,25-44,97185.0,49.94719444444444,499.47194444444443,12.239585356851196,333.46288125018043,Air,Narrowbody
1289,New York city,EWR,Charlotte city,CLT,45-64,67046.0,12.572333333333331,125.72333333333331,4.12166119920598,75.42986027857727,Air,Narrowbody
1290,Houston city,AUS,New York city,EWR,15-24,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
1291,Portland city,PDX,Los Angeles city,LAX,25-44,73159.0,18.590055555555555,185.90055555555554,4.80594870355644,116.35454367434758,Air,Narrowbody
1292,Chicago city,ORD,Los Angeles city,LAX,45-64,62097.0,35.83991666666667,358.3991666666667,7.441917756384887,200.11302973443154,Air,Widebody
1293,Denver city,DEN,Houston city,AUS,25-44,72661.0,12.187166666666668,121.87166666666668,10.18983301545919,91.27343256380496,Air,Widebody
1294,Los Angeles city,LAX,Sacramento city,SMF,15-24,65290.0,7.475888888888889,74.75888888888889,3.7958439597518336,55.19609895137527,Air,Narrowbody
1295,Los Angeles city,LAX,New York city,EWR,65+,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
1296,Portland city,PDX,Philadelphia city,PHL,45-64,73159.0,50.264805555555554,502.6480555555555,8.94789091240675,333.46288125018043,Air,Narrowbody
1297,Milwaukee city,ORD,Washington city,BWI,65+,43125.0,15.055583333333333,150.55583333333334,7.1796511928901285,153.0191715339556,Air,Hydrogen-electric regional
1298,Seattle city,PDX,New York city,EWR,25-44,97185.0,50.69094444444444,506.9094444444444,12.38229040533087,339.52289733144636,Air,Narrowbody
1299,Los Angeles city,LAX,Charlotte city,CLT,65+,65290.0,43.39227777777778,433.9227777777778,8.005054333128067,262.71710002447156,Air,Narrowbody
1300,Los Angeles city,LAX,El Paso city,PHX,25-44,65290.0,14.524472222222222,145.2447222222222,11.413094934048768,87.76557375898219,Air,Hydrogen-electric regional
1301,Mesa city,PHX,Denver city,DEN,25-44,61640.0,15.19825,151.9825,4.445909750704895,74.22060273727661,Air,Widebody
1302,Washington city,BWI,New York city,EWR,25-44,90842.0,4.579916666666667,45.799166666666665,3.9330987124885666,85.29623547931789,Car,Battery-electric commuter
1303,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
1304,San Jose city,SFO,New York city,EWR,25-44,117324.0,51.82394444444445,518.2394444444445,9.650724419501692,295.8709623265728,Air,Widebody
1305,San Francisco city,SFO,Philadelphia city,PHL,25-44,119136.0,50.5095,505.095,9.043206577389487,328.2651594804369,Air,Narrowbody
1306,San Francisco city,SFO,New York city,EWR,15-24,119136.0,51.29608333333333,512.9608333333333,9.21911330839058,295.8709623265728,Air,Widebody
1307,Philadelphia city,PHL,Seattle city,PDX,45-64,49127.0,49.94719444444444,499.47194444444443,12.239585356851196,333.46288125018043,Air,Narrowbody
1308,Memphis city,MEM,Chicago city,ORD,45-64,41864.0,9.782694444444443,97.82694444444444,4.722868144480787,120.22193150525513,Air,Hydrogen-electric regional
1309,Seattle city,PDX,New York city,EWR,45-64,97185.0,50.69094444444444,506.9094444444444,12.38229040533087,339.52289733144636,Air,Narrowbody
1310,Denver city,DEN,Los Angeles city,LAX,25-44,72661.0,18.261027777777777,182.61027777777775,5.225372778664481,115.1795911799888,Air,Narrowbody
1311,Los Angeles city,LAX,San Jose city,SFO,25-44,65290.0,6.7981388888888885,67.98138888888889,4.127804227980605,50.60028545227325,Air,Narrowbody
1312,Philadelphia city,PHL,Los Angeles city,LAX,45-64,49127.0,48.90125,489.0125,8.708112904443354,268.8691528831462,Air,Widebody
1313,Oklahoma City city,DFW,New York city,EWR,45-64,56456.0,27.19558333333333,271.9558333333333,9.191901787625735,156.93565454596578,Air,Widebody
1314,Phoenix city,PHX,Seattle city,PDX,45-64,60914.0,26.482972222222223,264.82972222222224,8.225462087564486,122.53823240038093,Air,Widebody
1315,Portland city,PDX,Mesa city,PHX,65+,73159.0,25.14247222222222,251.42472222222221,5.099573198675596,138.33323125842657,Air,Narrowbody
1316,Houston city,AUS,New York city,EWR,15-24,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
