IATA_AIRLINE,ID_AIRLINE,IATA_DEP_AIRPORT,ID_DEP_AIRPORT,IATA_ARR_AIRPORT,ID_ARR_AIRPORT,CODESHARE,STOPS,AIRCRAFT_TYPE,dep_geometry,arr_geometry,distance
UA,5209,IAD,3714,DEN,3751,,0,739 752 319 738 320 753,POINT (-77.455803 38.9445),POINT (-104.6729965 39.86169815),3032684.2948261555
UA,5209,IAD,3714,DFW,3670,,0,320 73G 738,POINT (-77.455803 38.9445),POINT (-97.038002 32.896801),2333299.59141593
UA,5209,IAD,3714,DTW,3645,Y,0,CRJ CR7 ERJ ER4 E70,POINT (-77.455803 38.9445),POINT (-83.35340118 42.21239853),812757.9021116026
UA,5209,IAD,3714,EWR,3494,Y,0,DH4 DH2 ERJ E70,POINT (-77.455803 38.9445),POINT (-74.168701 40.692501),445073.86361325183
UA,5209,IAD,3714,FLL,3533,,0,752,POINT (-77.455803 38.9445),POINT (-80.152702 26.072599),1731869.0084806397
UA,5209,IAD,3714,HNL,3728,,0,764,POINT (-77.455803 38.9445),POINT (-157.924228 21.32062),9244196.805742076
UA,5209,IAD,3714,IAH,3550,,0,320 738 763 739 73G,POINT (-77.455803 38.9445),POINT (-95.34140015 29.9843998),2330991.947226581
UA,5209,IAD,3714,IND,3585,Y,0,CR7 ERJ E70,POINT (-77.455803 38.9445),POINT (-86.294403 39.7173),990174.7006219835
UA,5209,IAD,3714,JFK,3797,Y,0,CRJ,POINT (-77.455803 38.9445),POINT (-73.779317 40.639447),477291.3092647626
UA,5209,IAD,3714,LAS,3877,,0,320 752,POINT (-77.455803 38.9445),POINT (-115.151817 36.083361),4215477.082208928
UA,5209,IAD,3714,LAX,3484,,0,753 320 319 752 739 738,POINT (-77.455803 38.9445),POINT (-118.407997 33.942501),4611095.595668505
UA,5209,IAD,3714,MCI,3458,Y,0,CR7 ERJ,POINT (-77.455803 38.9445),POINT (-94.713898 39.2976),1921830.3152855646
UA,5209,IAD,3714,MCO,3878,,0,320 738 739 752,POINT (-77.455803 38.9445),POINT (-81.30899811 28.42939949),1474282.8366938673
UA,5209,IAD,3714,MIA,3576,,0,319,POINT (-77.455803 38.9445),POINT (-80.29060364 25.79319954),1768615.178910221
UA,5209,IAD,3714,MSP,3858,Y,0,CR7,POINT (-77.455803 38.9445),POINT (-93.221802 44.882),1967483.7347721008
UA,5209,IAD,3714,MSY,3861,,0,738 739,POINT (-77.455803 38.9445),POINT (-90.25800323 29.99340057),1870183.2287979973
UA,5209,IAD,3714,ORD,3830,,0,319 320 752 753 739 738,POINT (-77.455803 38.9445),POINT (-87.9048 41.9786),1245054.5449132188
UA,5209,IAD,3714,PDX,3720,,0,752 739 738 73G,POINT (-77.455803 38.9445),POINT (-122.5979996 45.58869934),5123925.49795385
UA,5209,IAD,3714,PHL,3752,Y,0,ER4,POINT (-77.455803 38.9445),POINT (-75.2410965 39.87189865),280421.40180643793
UA,5209,IAD,3714,PHX,3462,,0,320,POINT (-77.455803 38.9445),POINT (-112.005905 33.435302),3920566.3986839796
UA,5209,IAD,3714,PIT,3570,Y,0,E70 ERJ DH4 CR7,POINT (-77.455803 38.9445),POINT (-80.23290253 40.49150085),381709.4901010513
UA,5209,IAD,3714,RDU,3626,,0,320 738,POINT (-77.455803 38.9445),POINT (-78.787498 35.877602),454772.2734707012
UA,5209,IAD,3714,SAN,3731,,0,739 738 320 752 319,POINT (-77.455803 38.9445),POINT (-117.1900024 32.73360062),4504827.221449419
UA,5209,IAD,3714,SFO,3469,,0,752 320 753 738 739 319,POINT (-77.455803 38.9445),POINT (-122.375 37.61899948),5003914.36635884
UA,5209,IAD,3714,SMF,3817,,0,320,POINT (-77.455803 38.9445),POINT (-121.5910034 38.69540024),4913236.945650301
UA,5209,IAD,3714,STL,3678,Y,0,ER4 CR7,POINT (-77.455803 38.9445),POINT (-90.370003 38.748697),1437874.5566502514
UA,5209,IAD,3714,TPA,3646,,0,320 738 739,POINT (-77.455803 38.9445),POINT (-82.53320313 27.97550011),1572901.5474605323
UA,5209,IAH,3550,ATL,3682,Y,0,CRJ ERJ E70,POINT (-95.34140015 29.9843998),POINT (-84.428101 33.6367),1305729.4582931872
UA,5209,IAH,3550,AUS,3673,,0,319 73G 738 739 320,POINT (-95.34140015 29.9843998),POINT (-97.662015 30.197535),259780.99779672822
UA,5209,IAH,3550,BNA,3690,Y,0,ERJ,POINT (-95.34140015 29.9843998),POINT (-86.67819977 36.12450027),1263428.5764331582
UA,5209,IAH,3550,BOS,3448,,0,739 738 320 752 73G 319,POINT (-95.34140015 29.9843998),POINT (-71.005203 42.3643),3205859.8714512675
UA,5209,IAH,3550,BWI,3849,,0,73G 739 320 738 319,POINT (-95.34140015 29.9843998),POINT (-76.668297 39.1754),2423146.8608742985
UA,5209,IAH,3550,CLE,3486,,0,320 738 73G,POINT (-95.34140015 29.9843998),POINT (-81.84980011 41.4117012),2173918.517706217
UA,5209,IAH,3550,CLT,3876,Y,0,ERJ E70,POINT (-95.34140015 29.9843998),POINT (-80.94309998 35.2140007),1745599.1763892227
UA,5209,IAH,3550,CVG,3488,Y,0,ERJ CR7,POINT (-95.34140015 29.9843998),POINT (-84.667801 39.048801),1708096.382328807
UA,5209,IAH,3550,DEN,3751,,0,320 752 788 738 739 753 319,POINT (-95.34140015 29.9843998),POINT (-104.6729965 39.86169815),1698905.0745151208
UA,5209,IAH,3550,DFW,3670,Y,0,ERJ E70 CRJ CR7,POINT (-95.34140015 29.9843998),POINT (-97.038002 32.896801),424408.5176357652
UA,5209,IAH,3550,DTW,3645,,0,319 320 73G,POINT (-95.34140015 29.9843998),POINT (-83.35340118 42.21239853),2154389.6736944485
UA,5209,IAH,3550,EWR,3494,,0,739 73G 738 320 752 319,POINT (-95.34140015 29.9843998),POINT (-74.168701 40.692501),2775421.3743468896
UA,5209,IAH,3550,FLL,3533,,0,739 320 73G 738 752,POINT (-95.34140015 29.9843998),POINT (-80.152702 26.072599),1761337.654027135
UA,5209,IAH,3550,HNL,3728,,0,764,POINT (-95.34140015 29.9843998),POINT (-157.924228 21.32062),7048590.983524687
UA,5209,IAH,3550,IAD,3714,,0,738 763 739 320 319,POINT (-95.34140015 29.9843998),POINT (-77.455803 38.9445),2330991.947226581
UA,5209,IAH,3550,IND,3585,,0,319,POINT (-95.34140015 29.9843998),POINT (-86.294403 39.7173),1663025.830898894
UA,5209,IAH,3550,LAS,3877,,0,320 739 73G 738 319 752,POINT (-95.34140015 29.9843998),POINT (-115.151817 36.083361),2349527.707813168
UA,5209,IAH,3550,LAX,3484,,0,752 739 738 753 320 319,POINT (-95.34140015 29.9843998),POINT (-118.407997 33.942501),2619794.210780374
UA,5209,IAH,3550,MCI,3458,Y,0,ERJ E70 CRJ CR7,POINT (-95.34140015 29.9843998),POINT (-94.713898 39.2976),1264776.0332392054
UA,5209,IAH,3550,MCO,3878,,0,739 738 320 73G 753,POINT (-95.34140015 29.9843998),POINT (-81.30899811 28.42939949),1574619.3819733115
UA,5209,IAH,3550,MEM,3473,Y,0,ERJ ER4 CRJ,POINT (-95.34140015 29.9843998),POINT (-89.97669983 35.04240036),896102.8060106211
UA,5209,IAH,3550,MIA,3576,,0,319 738 73G 320 739,POINT (-95.34140015 29.9843998),POINT (-80.29060364 25.79319954),1756691.2566515368
UA,5209,IAH,3550,MSP,3858,Y,0,ERJ E70 CR7,POINT (-95.34140015 29.9843998),POINT (-93.221802 44.882),2114624.332711948
UA,5209,IAH,3550,MSY,3861,,0,320 73G 738 319,POINT (-95.34140015 29.9843998),POINT (-90.25800323 29.99340057),565882.3390978137
UA,5209,IAH,3550,ORD,3830,,0,752 739 73G 319 738 320 753,POINT (-95.34140015 29.9843998),POINT (-87.9048 41.9786),1851597.4792135633
UA,5209,IAH,3550,PDX,3720,,0,320 319 739 738,POINT (-95.34140015 29.9843998),POINT (-122.5979996 45.58869934),3755567.4242713647
UA,5209,IAH,3550,PHL,3752,,0,73G 319 739 738 320,POINT (-95.34140015 29.9843998),POINT (-75.2410965 39.87189865),2611097.766042252
UA,5209,IAH,3550,PHX,3462,,0,320 738 739 319 73G,POINT (-95.34140015 29.9843998),POINT (-112.005905 33.435302),1909280.9798914501
UA,5209,IAH,3550,PIT,3570,,0,319 320 738 73G,POINT (-95.34140015 29.9843998),POINT (-80.23290253 40.49150085),2211563.7350911987
UA,5209,IAH,3550,RDU,3626,,0,73G,POINT (-95.34140015 29.9843998),POINT (-78.787498 35.877602),2001929.135657836
UA,5209,IAH,3550,RSW,3793,,0,738,POINT (-95.34140015 29.9843998),POINT (-81.75520325 26.53619957),1573972.2056398909
UA,5209,IAH,3550,SAN,3731,,0,320 738 739 319,POINT (-95.34140015 29.9843998),POINT (-117.1900024 32.73360062),2458447.60711287
UA,5209,IAH,3550,SFO,3469,,0,319 739 738 320 788 73G 752,POINT (-95.34140015 29.9843998),POINT (-122.375 37.61899948),3178878.3385919137
UA,5209,IAH,3550,SLC,3536,Y,0,ERJ CR7 E70,POINT (-95.34140015 29.9843998),POINT (-111.979746 40.785749),2370382.019653664
UA,5209,IAH,3550,SMF,3817,,0,739 320 738,POINT (-95.34140015 29.9843998),POINT (-121.5910034 38.69540024),3150077.1419786275
UA,5209,IAH,3550,STL,3678,Y,0,ER4 ERJ,POINT (-95.34140015 29.9843998),POINT (-90.370003 38.748697),1307126.8574105161
UA,5209,IAH,3550,TPA,3646,,0,739 738 320,POINT (-95.34140015 29.9843998),POINT (-82.53320313 27.97550011),1448541.6893941779
UA,5209,IND,3585,CLE,3486,Y,0,E70 DH3 ERJ,POINT (-86.294403 39.7173),POINT (-81.84980011 41.4117012),553586.0305212642
UA,5209,IND,3585,DEN,3751,Y,0,E70 ERJ,POINT (-86.294403 39.7173),POINT (-104.6729965 39.86169815),2046002.6162136288
UA,5209,IND,3585,EWR,3494,Y,0,ERJ E70,POINT (-86.294403 39.7173),POINT (-74.168701 40.692501),1357290.7210450785
UA,5209,IND,3585,IAD,3714,Y,0,E70 ERJ CR7,POINT (-86.294403 39.7173),POINT (-77.455803 38.9445),990174.7006219835
UA,5209,IND,3585,IAH,3550,,0,319,POINT (-86.294403 39.7173),POINT (-95.34140015 29.9843998),1663025.830898894
UA,5209,IND,3585,ORD,3830,Y,0,ERJ E70 CR7 CRJ,POINT (-86.294403 39.7173),POINT (-87.9048 41.9786),378037.2002225359
UA,5209,IND,3585,SFO,3469,,0,319,POINT (-86.294403 39.7173),POINT (-122.375 37.61899948),4027602.716886263
UA,5209,JFK,3797,IAD,3714,Y,0,CRJ,POINT (-73.779317 40.639447),POINT (-77.455803 38.9445),477291.3092647626
UA,5209,JFK,3797,LAX,3484,,0,757,POINT (-73.779317 40.639447),POINT (-118.407997 33.942501),5055857.887289621
UA,5209,JFK,3797,SFO,3469,,0,757,POINT (-73.779317 40.639447),POINT (-122.375 37.61899948),5426993.072085411
UA,5209,LAS,3877,CLE,3486,,0,739 738,POINT (-115.151817 36.083361),POINT (-81.84980011 41.4117012),3784498.2848491576
UA,5209,LAS,3877,DEN,3751,,0,320 752 319 738 739,POINT (-115.151817 36.083361),POINT (-104.6729965 39.86169815),1282818.1996112913
UA,5209,LAS,3877,EWR,3494,,0,738 739 753 752 320,POINT (-115.151817 36.083361),POINT (-74.168701 40.692501),4608998.120912313
UA,5209,LAS,3877,IAD,3714,,0,320 752 739,POINT (-115.151817 36.083361),POINT (-77.455803 38.9445),4215477.082208928
UA,5209,LAS,3877,IAH,3550,,0,738 319 739 320 73G,POINT (-115.151817 36.083361),POINT (-95.34140015 29.9843998),2349527.707813168
UA,5209,LAS,3877,LAX,3484,,0,752 738 319 320 739,POINT (-115.151817 36.083361),POINT (-118.407997 33.942501),464842.0544610031
UA,5209,LAS,3877,ORD,3830,,0,73G 738 739 320 752 319,POINT (-115.151817 36.083361),POINT (-87.9048 41.9786),3148810.9545693127
UA,5209,LAS,3877,SFO,3469,,0,739 738 320 752 319 753,POINT (-115.151817 36.083361),POINT (-122.375 37.61899948),831979.7207569219
UA,5209,LAX,3484,AUS,3673,Y,0,CR7,POINT (-118.407997 33.942501),POINT (-97.662015 30.197535),2361282.796665984
UA,5209,LAX,3484,BOS,3448,,0,752 753 320 739,POINT (-118.407997 33.942501),POINT (-71.005203 42.3643),5410390.171388201
UA,5209,LAX,3484,BWI,3849,,0,738 319 320 739,POINT (-118.407997 33.942501),POINT (-76.668297 39.1754),4702778.771134452
UA,5209,LAX,3484,CLE,3486,,0,738 320 319 739,POINT (-118.407997 33.942501),POINT (-81.84980011 41.4117012),4203455.707451424
UA,5209,LAX,3484,DEN,3751,,0,752 739 738 320 753 319,POINT (-118.407997 33.942501),POINT (-104.6729965 39.86169815),1737245.7951804085
UA,5209,LAX,3484,DFW,3670,Y,0,CR7,POINT (-118.407997 33.942501),POINT (-97.038002 32.896801),2382981.8733873065
UA,5209,LAX,3484,EWR,3494,,0,738 319 752 739 320 753,POINT (-118.407997 33.942501),POINT (-74.168701 40.692501),5014734.182094696
UA,5209,LAX,3484,HNL,3728,,0,777 738 753 739,POINT (-118.407997 33.942501),POINT (-157.924228 21.32062),4677779.99232403
UA,5209,LAX,3484,IAD,3714,,0,753 320 752 739 738,POINT (-118.407997 33.942501),POINT (-77.455803 38.9445),4611095.595668505
UA,5209,LAX,3484,IAH,3550,,0,739 320 738 319 752 753,POINT (-118.407997 33.942501),POINT (-95.34140015 29.9843998),2619794.210780374
UA,5209,LAX,3484,JFK,3797,,0,757,POINT (-118.407997 33.942501),POINT (-73.779317 40.639447),5055857.887289621
UA,5209,LAX,3484,LAS,3877,,0,739 319 738 320 752,POINT (-118.407997 33.942501),POINT (-115.151817 36.083361),464842.0544610031
UA,5209,LAX,3484,MCO,3878,,0,739,POINT (-118.407997 33.942501),POINT (-81.30899811 28.42939949),4191768.2350316243
UA,5209,LAX,3484,MSP,3858,Y,0,CR7,POINT (-118.407997 33.942501),POINT (-93.221802 44.882),3219186.0267559374
UA,5209,LAX,3484,MSY,3861,,0,320 319 738,POINT (-118.407997 33.942501),POINT (-90.25800323 29.99340057),3176230.2400846584
UA,5209,LAX,3484,ORD,3830,,0,739 738 752 320 319 753,POINT (-118.407997 33.942501),POINT (-87.9048 41.9786),3580805.348910568
UA,5209,LAX,3484,PDX,3720,Y,0,CR7 CRJ,POINT (-118.407997 33.942501),POINT (-122.5979996 45.58869934),1756652.423951845
UA,5209,LAX,3484,PHX,3462,Y,0,CR7 CRJ,POINT (-118.407997 33.942501),POINT (-112.005905 33.435302),715900.8382472782
UA,5209,LAX,3484,PIT,3570,,0,319 738,POINT (-118.407997 33.942501),POINT (-80.23290253 40.49150085),4347346.360259616
UA,5209,LAX,3484,SAN,3731,Y,0,EM2 CR7,POINT (-118.407997 33.942501),POINT (-117.1900024 32.73360062),210553.29649248984
UA,5209,LAX,3484,SFO,3469,,0,739 752 753 319 320 738,POINT (-118.407997 33.942501),POINT (-122.375 37.61899948),670592.7870016799
UA,5209,LAX,3484,SLC,3536,Y,0,CR7 CRJ,POINT (-118.407997 33.942501),POINT (-111.979746 40.785749),1197124.02511841
UA,5209,LAX,3484,SMF,3817,Y,0,CR7 CRJ,POINT (-118.407997 33.942501),POINT (-121.5910034 38.69540024),746501.5977051329
UA,5209,MCI,3458,CLE,3486,Y,0,ERJ DH4,POINT (-94.713898 39.2976),POINT (-81.84980011 41.4117012),1464955.5090640252
UA,5209,MCI,3458,DEN,3751,,0,DH4 73G 738,POINT (-94.713898 39.2976),POINT (-104.6729965 39.86169815),1111631.54727593
UA,5209,MCI,3458,EWR,3494,Y,0,ERJ E70,POINT (-94.713898 39.2976),POINT (-74.168701 40.692501),2296045.8228774373
UA,5209,MCI,3458,IAD,3714,Y,0,ERJ CR7 E70,POINT (-94.713898 39.2976),POINT (-77.455803 38.9445),1921830.3152855646
UA,5209,MCI,3458,IAH,3550,Y,0,ERJ CRJ E70,POINT (-94.713898 39.2976),POINT (-95.34140015 29.9843998),1264776.0332392054
UA,5209,MCI,3458,ORD,3830,Y,0,ERJ CR7 E70 CRJ,POINT (-94.713898 39.2976),POINT (-87.9048 41.9786),853986.3941350379
UA,5209,MCI,3458,SFO,3469,Y,0,CR7,POINT (-94.713898 39.2976),POINT (-122.375 37.61899948),3088453.8940789034
UA,5209,MCO,3878,CLE,3486,,0,73G 320 738,POINT (-81.30899811 28.42939949),POINT (-81.84980011 41.4117012),1771062.0529011586
UA,5209,MCO,3878,DEN,3751,,0,752 738 739,POINT (-81.30899811 28.42939949),POINT (-104.6729965 39.86169815),3023949.4302371456
UA,5209,MCO,3878,EWR,3494,,0,752 738 739 320,POINT (-81.30899811 28.42939949),POINT (-74.168701 40.692501),1843979.3693715995
UA,5209,MCO,3878,FLL,3533,Y,0,SF3,POINT (-81.30899811 28.42939949),POINT (-80.152702 26.072599),321991.7137536562
UA,5209,MCO,3878,IAD,3714,,0,752 320 738,POINT (-81.30899811 28.42939949),POINT (-77.455803 38.9445),1474282.8366938673
UA,5209,MCO,3878,IAH,3550,,0,738 739 320 752,POINT (-81.30899811 28.42939949),POINT (-95.34140015 29.9843998),1574619.3819733115
UA,5209,MCO,3878,LAX,3484,,0,752,POINT (-81.30899811 28.42939949),POINT (-118.407997 33.942501),4191768.2350316243
UA,5209,MCO,3878,ORD,3830,,0,73G 738 320 752 739,POINT (-81.30899811 28.42939949),POINT (-87.9048 41.9786),1994613.3851678208
UA,5209,MCO,3878,RSW,3793,Y,0,SF3,POINT (-81.30899811 28.42939949),POINT (-81.75520325 26.53619957),242712.35274392646
UA,5209,MCO,3878,SFO,3469,,0,753 752 738 739,POINT (-81.30899811 28.42939949),POINT (-122.375 37.61899948),4732090.766105395
UA,5209,MEM,3473,DEN,3751,Y,0,CRJ ERJ,POINT (-89.97669983 35.04240036),POINT (-104.6729965 39.86169815),1770231.1559797723
UA,5209,MEM,3473,EWR,3494,Y,0,ERJ,POINT (-89.97669983 35.04240036),POINT (-74.168701 40.692501),1931993.6918688072
UA,5209,MEM,3473,IAH,3550,Y,0,ERJ ER4 CRJ,POINT (-89.97669983 35.04240036),POINT (-95.34140015 29.9843998),896102.8060106211
UA,5209,MEM,3473,ORD,3830,Y,0,ER4 ERJ CRJ,POINT (-89.97669983 35.04240036),POINT (-87.9048 41.9786),1014690.2973082236
UA,5209,MIA,3576,DEN,3751,,0,319,POINT (-80.29060364 25.79319954),POINT (-104.6729965 39.86169815),3297402.236150847
UA,5209,MIA,3576,EWR,3494,,0,739 738 320 73G,POINT (-80.29060364 25.79319954),POINT (-74.168701 40.692501),2106862.125417111
UA,5209,MIA,3576,IAD,3714,,0,319,POINT (-80.29060364 25.79319954),POINT (-77.455803 38.9445),1768615.178910221
UA,5209,MIA,3576,IAH,3550,,0,739 319 738 73G,POINT (-80.29060364 25.79319954),POINT (-95.34140015 29.9843998),1756691.2566515368
UA,5209,MIA,3576,ORD,3830,Y,0,CR7,POINT (-80.29060364 25.79319954),POINT (-87.9048 41.9786),2342976.1114417207
UA,5209,MSP,3858,CLE,3486,Y,0,ERJ,POINT (-93.221802 44.882),POINT (-81.84980011 41.4117012),1372280.9842489592
UA,5209,MSP,3858,DEN,3751,,0,320,POINT (-93.221802 44.882),POINT (-104.6729965 39.86169815),1482620.5855766714
UA,5209,MSP,3858,EWR,3494,Y,0,ERJ E70,POINT (-93.221802 44.882),POINT (-74.168701 40.692501),2214248.6321958234
UA,5209,MSP,3858,IAD,3714,Y,0,CR7 ERJ,POINT (-93.221802 44.882),POINT (-77.455803 38.9445),1967483.7347721008
UA,5209,MSP,3858,IAH,3550,Y,0,CR7 ERJ E70,POINT (-93.221802 44.882),POINT (-95.34140015 29.9843998),2114624.332711948
UA,5209,MSP,3858,LAX,3484,Y,0,CR7,POINT (-93.221802 44.882),POINT (-118.407997 33.942501),3219186.0267559374
UA,5209,MSP,3858,ORD,3830,,0,73G 738 319,POINT (-93.221802 44.882),POINT (-87.9048 41.9786),740623.1812772183
UA,5209,MSP,3858,SFO,3469,,0,320 739 319,POINT (-93.221802 44.882),POINT (-122.375 37.61899948),3419430.229942501
UA,5209,MSY,3861,CLE,3486,Y,0,ERJ,POINT (-90.25800323 29.99340057),POINT (-81.84980011 41.4117012),1828315.9306190878
UA,5209,MSY,3861,DEN,3751,,0,320 738,POINT (-90.25800323 29.99340057),POINT (-104.6729965 39.86169815),2092618.6216275643
UA,5209,MSY,3861,EWR,3494,,0,738 320 319,POINT (-90.25800323 29.99340057),POINT (-74.168701 40.692501),2313505.275319836
UA,5209,MSY,3861,IAD,3714,,0,320 319,POINT (-90.25800323 29.99340057),POINT (-77.455803 38.9445),1870183.2287979973
UA,5209,MSY,3861,IAH,3550,,0,319 738 73G 320,POINT (-90.25800323 29.99340057),POINT (-95.34140015 29.9843998),565882.3390978137
UA,5209,MSY,3861,LAX,3484,,0,738 739,POINT (-90.25800323 29.99340057),POINT (-118.407997 33.942501),3176230.2400846584
UA,5209,MSY,3861,ORD,3830,,0,320 319,POINT (-90.25800323 29.99340057),POINT (-87.9048 41.9786),1675675.2705733648
UA,5209,MSY,3861,SFO,3469,,0,320 319 738,POINT (-90.25800323 29.99340057),POINT (-122.375 37.61899948),3718737.4641565457
UA,5209,ORD,3830,ATL,3682,Y,0,CR7 E70,POINT (-87.9048 41.9786),POINT (-84.428101 33.6367),1239616.7286364255
UA,5209,ORD,3830,AUS,3673,,0,319 320,POINT (-87.9048 41.9786),POINT (-97.662015 30.197535),1957747.8132450648
UA,5209,ORD,3830,BNA,3690,Y,0,ERJ CRJ,POINT (-87.9048 41.9786),POINT (-86.67819977 36.12450027),851033.7916246657
UA,5209,ORD,3830,BOS,3448,,0,320 752 739 738 73G 319,POINT (-87.9048 41.9786),POINT (-71.005203 42.3643),1882146.3295604843
UA,5209,ORD,3830,BWI,3849,,0,319 320 739 738,POINT (-87.9048 41.9786),POINT (-76.668297 39.1754),1316617.8790619927
UA,5209,ORD,3830,CLE,3486,,0,73G 738,POINT (-87.9048 41.9786),POINT (-81.84980011 41.4117012),679317.4441714289
UA,5209,ORD,3830,CLT,3876,,0,320 319,POINT (-87.9048 41.9786),POINT (-80.94309998 35.2140007),1237485.4998942122
UA,5209,ORD,3830,CVG,3488,Y,0,CR7 ERJ ER4 CRJ,POINT (-87.9048 41.9786),POINT (-84.667801 39.048801),560340.1959097404
UA,5209,ORD,3830,DEN,3751,,0,752 738 320 739 73G 753 319,POINT (-87.9048 41.9786),POINT (-104.6729965 39.86169815),1892507.386217569
UA,5209,ORD,3830,DFW,3670,,0,73G 738 320,POINT (-87.9048 41.9786),POINT (-97.038002 32.896801),1631646.722324806
UA,5209,ORD,3830,DTW,3645,,0,320,POINT (-87.9048 41.9786),POINT (-83.35340118 42.21239853),507872.0083253105
UA,5209,ORD,3830,EWR,3494,,0,319 320 73G 763 752 739 738,POINT (-87.9048 41.9786),POINT (-74.168701 40.692501),1540939.122203012
UA,5209,ORD,3830,FLL,3533,,0,738 752 320 739,POINT (-87.9048 41.9786),POINT (-80.152702 26.072599),2316442.2775787315
UA,5209,ORD,3830,HNL,3728,,0,777,POINT (-87.9048 41.9786),POINT (-157.924228 21.32062),8258001.251286865
UA,5209,ORD,3830,IAD,3714,,0,777 320 752 739 73G 753 319,POINT (-87.9048 41.9786),POINT (-77.455803 38.9445),1245054.5449132188
UA,5209,ORD,3830,IAH,3550,,0,739 738 752 320 73G 319,POINT (-87.9048 41.9786),POINT (-95.34140015 29.9843998),1851597.4792135633
UA,5209,ORD,3830,IND,3585,Y,0,ERJ CRJ CR7 E70,POINT (-87.9048 41.9786),POINT (-86.294403 39.7173),378037.2002225359
UA,5209,ORD,3830,LAS,3877,,0,738 752 320 319 73G 739 753,POINT (-87.9048 41.9786),POINT (-115.151817 36.083361),3148810.9545693127
UA,5209,ORD,3830,LAX,3484,,0,738 753 320 739 752 319,POINT (-87.9048 41.9786),POINT (-118.407997 33.942501),3580805.348910568
UA,5209,ORD,3830,MCI,3458,,0,73G 738,POINT (-87.9048 41.9786),POINT (-94.713898 39.2976),853986.3941350379
UA,5209,ORD,3830,MCO,3878,,0,739 752 73G 320 738,POINT (-87.9048 41.9786),POINT (-81.30899811 28.42939949),1994613.3851678208
UA,5209,ORD,3830,MEM,3473,Y,0,ER4 CRJ ERJ,POINT (-87.9048 41.9786),POINT (-89.97669983 35.04240036),1014690.2973082236
UA,5209,ORD,3830,MIA,3576,Y,0,CR7,POINT (-87.9048 41.9786),POINT (-80.29060364 25.79319954),2342976.1114417207
UA,5209,ORD,3830,MSP,3858,,0,73G 738 319 320,POINT (-87.9048 41.9786),POINT (-93.221802 44.882),740623.1812772183
UA,5209,ORD,3830,MSY,3861,,0,320 319,POINT (-87.9048 41.9786),POINT (-90.25800323 29.99340057),1675675.2705733648
UA,5209,ORD,3830,PDX,3720,,0,739 738 320 752 319,POINT (-87.9048 41.9786),POINT (-122.5979996 45.58869934),3901975.865180742
UA,5209,ORD,3830,PHL,3752,,0,320 738 739 752 73G,POINT (-87.9048 41.9786),POINT (-75.2410965 39.87189865),1443491.9040730312
UA,5209,ORD,3830,PHX,3462,,0,752 320 739 738,POINT (-87.9048 41.9786),POINT (-112.005905 33.435302),2940919.882522041
UA,5209,ORD,3830,PIT,3570,,0,738 319 320 739,POINT (-87.9048 41.9786),POINT (-80.23290253 40.49150085),881950.0619993543
UA,5209,ORD,3830,RDU,3626,,0,73G 738,POINT (-87.9048 41.9786),POINT (-78.787498 35.877602),1339378.1759934751
UA,5209,ORD,3830,RSW,3793,,0,738 320,POINT (-87.9048 41.9786),POINT (-81.75520325 26.53619957),2201282.17133586
UA,5209,ORD,3830,SAN,3731,,0,73G 320 738 739 319,POINT (-87.9048 41.9786),POINT (-117.1900024 32.73360062),3508834.002959178
UA,5209,ORD,3830,SFO,3469,,0,752 739 320 738 753 319 777,POINT (-87.9048 41.9786),POINT (-122.375 37.61899948),3888908.302573175
UA,5209,ORD,3830,SLC,3536,Y,0,CR7 E70,POINT (-87.9048 41.9786),POINT (-111.979746 40.785749),2685848.22157911
UA,5209,ORD,3830,SMF,3817,,0,319 739 320,POINT (-87.9048 41.9786),POINT (-121.5910034 38.69540024),3780481.1505102105
UA,5209,ORD,3830,STL,3678,Y,0,CR7 ERJ ER4,POINT (-87.9048 41.9786),POINT (-90.370003 38.748697),546010.3193477881
